first_sign;second_sign;third_sign;fourth_sign;fifth_sign;sixth_sign;seventh_sign;eighth_sign;ninth_sign;tenth_sign;price_rub
63.26;4;71.45;1;19;1969;4.35;0;1;3;10655654
65.69;1;51.24;1;23;1962;7.63;1;1;17;9209613
55.12;4;79.35;1;27;1984;13.73;1;0;23;8738533
23.93;2;58.5;0;8;1988;15.03;0;1;13;5649082
51.42;1;77.0;0;12;2019;2.01;1;0;24;7862905
44.2;4;53.43;1;11;1986;5.43;1;1;5;9602058
37.22;5;51.36;0;25;1957;8.89;0;0;16;7591438
41.45;2;31.1;1;10;1974;12.27;1;1;7;7051513
64.74;1;90.16;1;24;1978;7.68;0;0;15;8121892
56.21;3;93.54;1;23;1983;11.24;0;1;14;9114680
84.74;3;69.21;0;18;2009;3.41;0;0;20;12319329
54.73;1;42.53;1;7;1951;13.75;1;0;8;6784958
70.93;1;42.02;0;3;1965;17.76;0;1;30;8022205
51.76;1;46.04;1;17;1984;11.01;1;0;20;6771305
84.44;3;56.05;0;20;2020;1.57;1;0;23;12706406
50.88;3;72.7;0;27;1952;2.68;1;1;19;9474616
68.27;5;72.85;0;22;1963;9.07;0;1;17;10872942
45.82;1;63.07;0;10;1983;12.85;1;1;8;7013719
84.59;4;67.7;1;9;1970;13.89;1;0;17;11315414
40.2;1;99.41;0;6;1992;1.59;0;1;3;8283453
45.11;4;68.61;0;13;1976;2.1;0;0;3;8318369
63.99;4;66.45;0;5;1957;8.6;0;1;29;10928874
74.47;5;40.39;0;1;1962;4.5;0;0;2;11727514
69.68;5;58.0;1;2;1966;6.81;0;0;15;11206430
37.35;1;81.07;1;28;1980;11.59;1;0;4;5072742
62.89;1;70.65;1;15;2021;17.61;0;0;19;7267585
43.27;3;62.9;1;24;2011;10.56;0;0;26;6851734
89.34;3;10.0;0;24;2008;2.05;0;1;18;13237441
84.55;4;65.06;1;9;1994;12.67;1;0;6;12358477
41.95;5;41.34;1;27;1979;7.53;0;0;9;8498171
57.55;5;95.82;1;3;1989;13.29;0;1;17;10207241
45.8;4;101.52;0;8;1952;6.24;0;1;22;9299910
38.31;2;45.95;0;15;2004;13.06;0;0;25;5995312
31.0;2;38.75;0;13;1977;0.68;1;1;9;8454979
66.59;4;36.48;0;20;1980;17.76;0;1;20;9727574
42.26;2;78.71;1;23;1995;5.19;1;0;9;7815224
55.36;4;82.69;1;10;2015;4.64;1;0;21;10089646
58.57;1;85.94;0;30;1977;14.76;1;1;12;8020522
85.15;2;90.78;0;24;1959;4.54;1;1;30;11600913
71.81;5;89.96;0;5;1953;10.45;0;0;10;10354273
90.78;3;85.63;0;26;1964;13.66;1;1;3;11138089
33.53;5;59.08;0;26;2021;13.62;1;1;21;8800489
90.84;4;77.32;0;5;1967;7.75;0;1;13;12854102
67.28;3;54.09;1;17;1956;16.3;1;1;9;9241851
43.71;1;49.84;0;29;2012;5.52;0;0;3;6417916
71.33;5;73.94;0;27;2009;9.44;0;0;24;11446068
28.67;2;72.05;0;23;1971;5.61;0;0;25;5698250
69.42;3;84.08;1;12;2006;15.1;0;1;26;10324786
63.99;5;37.4;0;2;2004;3.4;1;1;18;12312234
71.02;4;65.39;1;2;1995;8.87;0;0;7;10529678
84.02;3;72.77;1;27;1957;9.0;1;1;24;11705264
95.03;1;92.82;0;2;1960;6.28;0;0;20;10504843
66.47;1;54.24;0;21;1982;10.19;1;1;21;9447774
67.34;2;58.33;1;12;2022;10.12;0;0;25;9004502
35.12;4;41.29;0;17;1958;2.05;0;0;9;7724642
65.7;1;80.63;0;2;1957;9.3;1;1;6;9356071
65.8;4;77.53;1;19;1959;8.08;0;1;5;10792359
45.91;4;71.07;1;1;2000;4.59;1;1;9;10207188
29.79;2;102.37;1;27;1951;3.33;1;1;12;6777831
30.04;5;69.45;1;15;1994;6.97;0;1;24;9339348
45.22;5;79.44;0;25;1960;14.34;0;1;26;8355412
34.41;5;71.48;0;10;1963;1.02;1;0;27;9750992
23.48;4;76.55;1;20;2003;8.8;1;1;5;7567043
50.63;5;66.5;1;22;1968;18.0;1;0;5;8494561
53.51;4;43.45;0;18;1952;5.6;0;1;19;9177063
58.76;4;32.27;0;29;1996;9.78;1;0;29;9011445
49.62;2;55.71;1;20;2022;11.62;1;1;19;7659941
46.04;3;60.81;1;19;2009;4.83;1;0;15;8675398
85.64;1;68.59;0;17;1984;2.0;0;0;8;11082956
68.98;1;27.73;1;9;1973;12.14;1;0;24;7983337
15.0;4;61.67;1;29;1997;14.25;1;1;27;5790206
38.85;3;53.19;1;11;2001;15.16;1;0;11;7467738
39.75;1;55.76;1;6;1984;3.97;1;0;27;6224930
27.33;1;70.22;1;23;2005;7.45;1;0;24;5356902
70.77;3;74.9;0;17;1993;7.41;1;1;14;10903151
15.0;2;49.59;1;24;2001;14.45;0;1;19;4328239
73.38;2;60.37;1;22;1958;8.92;0;1;23;9830343
59.36;4;75.54;1;1;2022;2.01;0;0;21;10568106
45.93;5;83.43;0;3;1958;3.23;0;1;3;10614052
69.15;3;71.31;0;29;1951;12.89;1;1;19;9918420
78.14;5;62.97;0;5;2018;9.02;0;0;14;11561169
35.37;1;45.85;1;21;1963;6.51;1;1;9;5977691
45.43;2;74.94;1;16;1976;9.88;1;0;21;6653160
82.94;2;75.3;0;22;1977;5.58;1;0;17;10419302
100.38;3;64.05;0;23;2006;6.35;1;1;7;13811078
79.44;2;98.87;0;10;2006;13.61;0;1;24;10191469
33.16;4;59.42;1;28;1997;8.38;0;0;6;6875617
67.21;2;30.63;1;14;1972;8.5;1;1;25;9279462
61.96;3;46.77;1;1;1981;14.11;1;1;3;9283703
82.83;2;77.69;1;6;1954;5.53;0;1;2;10725317
74.51;4;32.65;0;25;1995;5.61;0;0;14;11069200
43.93;5;31.29;0;2;2008;8.78;0;0;28;8545543
65.04;1;61.21;1;20;2014;5.98;0;0;14;8573281
32.4;1;77.41;0;27;1959;0.45;0;0;11;5789291
74.03;5;40.37;0;19;1959;5.17;0;1;1;11866307
83.34;4;69.99;1;13;2002;7.53;1;1;25;12759376
53.86;2;70.4;0;20;2019;6.83;0;0;30;7678942
61.05;4;56.97;0;12;2012;4.01;0;1;15;11068234
43.25;4;73.09;1;30;1984;7.38;0;1;11;8575004
40.19;2;90.87;0;29;1983;10.34;1;0;16;6278546
89.46;1;78.34;1;13;2003;11.79;0;0;29;10109935
90.89;3;46.02;1;14;2022;7.51;1;0;18;13055053
64.91;2;81.59;0;23;1957;5.16;1;0;27;8552407
71.87;4;99.67;0;6;1955;1.96;0;1;17;12443451
58.68;3;34.79;1;26;1960;3.21;1;0;10;9436301
54.44;1;54.44;0;1;1983;1.2;0;1;14;9364604
21.5;2;61.48;1;4;2017;13.08;1;1;20;6467033
37.1;4;73.63;1;6;1978;2.39;1;1;7;9296972
63.07;1;60.97;1;17;1963;14.55;1;0;29;6900408
34.94;3;78.18;0;3;1968;2.51;1;1;19;8719512
61.18;5;51.42;0;18;2004;7.75;1;0;19;10800875
49.74;3;42.2;0;26;1985;14.19;1;0;20;6973137
41.34;4;59.87;1;27;1985;11.91;1;1;21;7982496
56.18;4;75.43;0;6;1973;7.32;0;0;20;9392326
53.01;3;10.24;1;3;1980;2.99;1;0;21;9574357
94.48;5;55.89;0;29;1957;13.22;0;1;24;12383300
79.93;2;67.59;0;3;1963;1.27;0;0;23;10826778
46.8;5;53.55;0;8;1987;4.77;1;0;25;9722825
102.03;1;38.83;1;20;1967;13.13;1;1;29;11686296
55.43;3;61.93;0;14;1971;10.07;0;0;25;7918771
57.24;3;35.04;0;17;1953;4.0;1;0;13;9442650
68.33;3;53.25;1;3;1951;11.92;0;1;30;9263160
48.91;1;53.0;1;14;1963;5.84;0;1;15;7876547
56.74;3;81.23;1;6;1997;5.42;0;0;6;9881924
61.47;2;57.46;1;25;1998;8.5;0;0;9;9130352
37.91;4;57.39;0;6;2007;21.32;1;0;30;6460843
65.07;2;41.29;1;21;1953;14.41;1;1;5;9505746
49.51;2;57.96;0;20;1972;6.84;0;1;3;9021580
32.98;5;30.27;0;29;1983;1.57;1;0;20;7927231
84.36;3;63.61;1;10;1971;6.29;1;0;30;11568665
46.46;4;31.18;1;24;1953;2.39;0;0;14;8126350
47.14;2;55.66;1;10;2013;2.67;1;0;2;9339749
58.35;1;81.56;1;19;1964;0.33;0;0;11;8656511
15.0;4;80.25;0;6;1970;7.86;1;1;19;7099975
42.17;2;37.61;1;19;1988;8.93;1;0;8;7221359
76.5;1;49.95;0;13;2017;1.64;1;0;27;10422277
86.29;1;44.14;1;4;2011;2.37;0;0;10;10873410
32.62;1;48.96;0;11;1990;14.67;1;0;21;6045824
41.57;2;64.41;1;2;1957;4.51;1;0;24;8028742
58.03;4;41.9;1;26;2002;5.38;1;0;4;10448328
63.05;2;64.9;0;23;1962;10.43;0;1;7;8889321
65.07;4;63.99;1;26;1986;10.86;1;0;16;9657324
50.83;1;62.0;0;23;1956;16.21;1;1;12;6565055
69.64;1;87.69;1;22;1997;8.41;1;0;21;9550641
81.53;1;66.13;0;3;2020;5.76;1;1;5;11758462
32.83;3;37.51;0;8;1981;2.63;0;0;16;8318976
26.81;2;39.53;1;17;1955;13.48;0;1;5;5875395
63.4;3;60.08;1;30;1992;6.11;1;1;10;10382894
69.29;2;58.37;1;11;1969;7.85;1;0;5;9625198
56.03;5;57.88;0;1;1966;6.92;1;0;11;10321648
35.99;3;42.36;1;10;2000;6.63;1;0;20;6953676
60.39;2;44.05;0;4;1964;5.73;1;0;1;8000324
65.19;3;25.63;1;10;2020;10.13;0;0;5;9637668
72.41;3;78.3;1;16;1969;14.76;1;1;13;10186223
67.95;3;14.83;1;3;1975;6.98;1;1;28;11485532
39.3;5;56.59;1;9;1974;5.08;1;1;14;9972607
15.0;5;65.28;1;4;1991;2.91;1;1;17;8391610
66.04;3;42.16;0;2;2010;2.66;1;1;11;11993526
114.43;3;19.35;1;26;2011;14.58;0;0;17;13764799
73.74;5;57.86;1;2;1968;5.73;0;0;1;11073245
52.56;2;73.71;0;28;1976;11.47;0;0;1;6572941
40.43;1;13.41;1;6;2003;4.65;0;1;5;7518309
64.02;5;55.15;1;27;1983;10.24;0;1;10;11094598
94.06;1;61.42;1;30;1962;6.35;1;0;29;10821226
83.27;3;59.63;1;6;2019;11.4;1;1;8;11919462
35.23;3;73.34;1;1;2007;13.81;0;1;5;6770977
97.51;1;31.36;1;4;1965;15.0;1;0;2;10780278
47.26;4;54.58;0;4;2015;11.87;1;1;20;9671848
42.49;5;73.9;1;14;2004;12.99;0;1;18;9030896
51.73;2;71.85;1;10;2011;2.35;0;0;25;8366093
43.57;4;97.03;1;24;1998;15.61;0;1;5;8496481
70.6;3;48.62;0;25;2003;12.89;0;1;11;10274845
35.15;5;70.51;1;2;1989;3.76;1;0;5;8119096
67.0;1;72.09;0;21;1965;16.68;1;0;2;7061039
67.67;3;37.86;1;8;2009;11.12;1;1;29;11452227
66.79;2;14.49;0;2;2016;5.56;1;0;11;10398514
79.44;2;69.99;1;25;1981;11.61;1;0;10;9751060
85.54;1;49.0;1;21;2021;9.81;0;0;11;10289363
63.85;4;91.88;1;5;2017;3.83;1;0;26;11519822
84.74;2;56.73;1;27;1982;13.87;0;0;20;9832334
69.34;5;80.27;0;19;1979;7.6;1;0;17;11489451
20.63;1;52.47;1;25;2015;13.21;1;1;21;4877166
61.6;1;55.32;1;7;1980;6.24;0;1;30;8558649
57.78;4;43.07;0;20;2005;17.36;0;1;26;8611169
63.37;2;53.34;0;29;1971;9.03;0;1;30;9479527
97.39;1;66.01;0;5;1981;14.35;1;0;13;10890311
69.98;4;62.66;0;12;2023;10.11;0;0;30;11530538
68.15;2;87.59;1;13;1971;17.87;1;1;13;9719741
56.26;5;65.78;0;26;1976;10.43;0;1;6;10116787
80.9;5;80.68;1;25;1960;9.33;1;1;28;12126214
41.21;1;71.01;1;9;1963;8.33;0;0;1;6258743
65.85;1;27.43;0;14;1953;2.99;0;1;10;9054047
61.62;5;67.7;0;5;1983;3.02;1;0;1;11170935
68.28;5;91.85;1;19;1969;17.75;1;0;16;10040607
51.34;1;81.25;0;27;2003;13.43;0;1;5;7124628
74.14;5;81.55;1;8;2019;15.92;0;1;30;11764225
40.92;3;79.23;1;10;1973;18.25;1;1;17;6834693
107.49;5;38.51;0;7;1986;3.89;1;1;2;15791381
97.36;3;65.17;0;14;1994;6.78;1;0;26;13747361
33.73;3;49.72;1;5;1954;10.34;1;1;19;7033132
58.49;5;53.22;0;11;1969;11.99;0;1;9;10564659
55.66;2;84.13;0;14;2018;7.08;1;0;23;9273754
63.53;4;64.21;1;3;2013;2.06;0;1;25;11624968
47.54;3;50.73;1;22;1967;7.69;1;1;25;9021590
59.65;2;75.44;1;23;1982;11.84;0;0;2;7388012
69.54;5;62.45;0;6;1970;0.49;1;0;3;11370415
77.79;4;71.67;1;25;1988;7.3;1;0;4;12522141
68.65;1;86.6;0;9;1968;10.08;1;0;21;8766128
47.5;5;84.25;0;5;1952;11.44;0;0;6;7956424
101.33;4;78.63;0;22;2013;12.34;0;1;21;12918651
65.6;1;76.71;1;8;1963;7.17;1;1;22;9083107
24.44;1;24.88;1;30;1993;10.06;0;0;30;4171467
63.68;1;86.93;0;14;1991;8.36;0;0;24;7603763
70.9;5;80.13;1;21;1976;8.02;0;1;2;12422485
66.52;4;51.87;0;8;1971;17.73;1;0;19;9815207
58.08;3;60.93;1;3;1980;7.17;1;1;1;10238468
43.37;5;63.83;0;27;2009;11.84;1;0;21;9499522
47.69;4;52.9;0;29;2016;14.05;1;1;30;8757434
50.03;2;51.63;1;2;1990;1.5;1;0;14;8916798
33.98;5;66.58;0;16;1998;6.06;1;1;22;9496685
35.98;2;38.81;1;17;1992;11.19;1;0;14;5805777
96.26;1;47.15;1;18;1975;1.95;0;0;12;11577428
33.11;5;35.94;1;7;2023;11.96;1;0;23;7713888
57.34;4;62.62;0;6;1983;1.06;1;0;27;10510771
57.83;1;105.18;1;3;1975;9.72;1;0;28;7737064
63.85;4;80.18;0;27;2023;1.8;1;1;9;11574021
76.86;3;50.2;0;13;1990;18.22;1;1;1;10219643
90.9;4;54.3;1;15;2007;2.41;1;1;18;14051947
56.93;3;62.97;1;7;1973;5.51;0;1;14;9645749
66.87;2;30.46;0;30;1955;8.87;0;0;30;7994738
47.6;1;69.74;0;7;1955;5.66;1;1;30;7776903
80.84;4;60.99;1;27;1985;11.9;0;1;25;11316048
77.98;2;63.46;1;7;2020;6.2;1;0;18;11090509
65.08;4;70.02;0;3;1953;5.21;1;1;15;11877029
82.99;3;83.84;1;13;1951;8.35;0;0;27;11253871
55.66;2;50.63;0;9;1986;6.98;1;1;28;9739606
82.36;5;62.8;1;30;2004;8.5;0;1;2;12581594
63.85;2;89.66;1;29;1966;7.34;1;1;19;10382480
15.0;5;31.06;0;26;2024;13.69;1;1;7;7729890
64.93;1;72.7;1;15;1969;21.21;1;0;3;6376850
63.89;3;39.95;0;2;1998;11.17;0;1;9;10391760
91.59;5;85.18;0;17;1989;1.81;0;1;14;14154043
47.08;4;66.44;0;11;1994;2.19;0;0;5;9755012
68.87;3;68.02;0;30;2015;10.11;1;1;14;10439680
77.18;1;55.48;0;24;1980;11.21;0;0;9;9083908
50.87;3;59.96;1;23;1980;1.26;0;0;21;8565916
67.52;1;50.78;0;18;2023;9.84;0;0;24;8002242
91.14;3;33.13;1;10;1954;0.29;1;1;15;13813706
49.9;1;62.56;0;2;2010;13.34;1;1;8;6959153
58.11;2;55.06;1;22;2000;3.0;1;1;19;9968567
48.48;4;47.31;1;10;1974;3.66;1;1;21;10604958
68.7;2;51.85;0;21;2008;0.51;0;1;6;11295285
51.14;1;75.67;0;20;2006;15.46;1;0;3;5920889
48.44;1;48.17;1;5;1998;1.13;1;1;10;9628114
76.57;2;66.76;1;8;2003;7.32;0;0;7;10252680
65.8;5;86.58;1;16;2013;5.69;1;1;19;12387563
51.92;4;48.95;1;6;1963;7.87;0;1;30;9714554
67.8;4;93.39;1;13;2021;16.35;1;1;6;11256353
80.71;1;59.95;1;27;1964;8.17;1;0;11;9759029
82.86;4;83.98;1;24;1973;8.29;0;1;14;12105584
88.18;5;77.67;0;24;1963;3.59;1;0;5;12943284
63.4;2;65.46;1;16;2000;17.59;1;1;1;8759356
71.44;3;77.73;1;2;1987;6.57;0;0;6;10170725
50.7;4;53.19;0;20;2023;4.9;1;1;20;10972832
117.11;3;68.91;1;6;1980;3.47;0;1;8;15827468
70.82;5;48.12;0;3;2023;12.97;0;0;2;11581509
19.49;4;15.03;0;27;1970;17.37;0;0;2;4105539
41.7;3;60.0;1;19;2023;8.86;0;0;12;7582661
48.41;3;42.72;1;19;2002;8.29;0;1;28;9069905
52.24;3;50.31;0;16;2006;14.65;0;1;5;8531038
48.82;3;67.3;1;20;1991;5.55;1;0;12;8153856
71.54;2;46.73;1;27;1968;3.62;0;0;9;9727017
32.7;1;61.43;1;16;1981;5.49;0;0;16;6055242
88.56;4;77.11;0;24;2009;11.16;1;0;13;12327672
86.45;5;69.41;0;11;2021;1.12;0;1;3;14665815
54.7;3;49.76;0;7;2003;2.82;0;0;11;9714867
51.91;1;62.42;0;20;1961;4.66;0;0;18;7500765
61.0;3;74.7;1;1;1980;16.3;0;1;4;9353008
45.38;2;64.54;0;19;2020;8.87;0;1;10;8240627
38.58;4;86.33;1;8;1972;4.99;1;1;29;9056646
25.45;5;37.66;1;7;1999;0.98;0;1;24;9863512
78.77;5;65.89;0;13;1989;6.39;0;0;26;12101491
55.4;5;66.89;1;13;1998;7.77;1;1;24;11567997
18.28;4;58.38;0;4;1977;13.19;1;1;15;6238586
71.97;4;85.19;0;5;2000;4.74;1;0;17;12089641
55.69;5;15.51;0;4;1976;20.85;1;1;22;9032971
50.22;3;60.81;1;21;1993;4.79;1;0;8;9272030
59.12;5;29.78;0;15;1981;6.85;0;1;12;9935226
62.12;1;54.83;1;25;1953;5.92;0;0;6;8419390
55.7;4;87.8;1;2;1956;5.18;1;1;15;10651214
64.91;4;103.1;1;11;2003;0.61;0;0;8;11381161
71.91;2;42.97;1;15;2021;10.82;1;1;5;11001960
87.47;5;66.42;1;5;1950;8.54;1;0;15;12918123
37.66;5;27.07;1;24;1999;11.97;0;0;30;7911669
64.4;4;46.2;0;28;2001;12.49;0;1;1;9977921
68.83;2;43.69;0;16;2016;6.97;1;1;13;10283845
67.96;2;45.46;0;18;1998;6.08;0;1;5;10726116
83.96;2;62.2;0;3;1974;7.9;1;0;6;10492498
63.93;5;17.96;0;7;1969;6.9;0;0;6;10728152
64.13;1;53.86;1;17;1955;5.38;0;0;22;8080847
73.15;5;80.53;1;11;1957;7.64;1;1;24;12904097
42.22;3;34.38;0;23;1979;6.59;1;0;21;7574143
61.13;5;53.53;1;29;1953;7.39;0;1;11;10555472
54.37;2;45.48;0;3;2010;7.59;0;1;23;10322264
51.09;1;65.94;1;10;1998;3.08;0;0;1;7626744
71.98;5;56.37;1;26;1993;4.01;0;0;21;12279837
77.57;2;56.78;1;4;2018;14.04;0;0;3;9507638
65.36;1;80.14;1;3;2022;5.03;1;1;10;9985028
33.24;2;68.45;1;19;2001;16.62;0;0;15;4865287
64.17;4;49.39;0;21;2012;11.06;1;1;12;11543196
94.8;3;100.49;1;12;1996;6.52;1;0;26;13123225
40.31;4;24.51;0;8;1957;9.01;0;1;17;7895698
65.13;5;71.33;0;11;2006;8.22;1;0;25;11323482
110.83;5;82.98;0;17;2023;8.14;1;1;7;16036148
17.94;1;78.25;1;29;1998;0.22;0;1;4;5510675
48.65;1;35.4;0;1;1988;9.23;0;0;21;5864295
114.36;4;51.06;1;12;1984;6.83;0;0;15;14673016
50.21;3;95.38;1;19;1981;17.87;0;0;9;7508695
45.83;1;38.64;0;20;1959;5.88;0;1;6;8042714
55.28;1;71.62;1;26;1976;6.17;1;1;17;7743097
65.35;2;85.86;0;19;2019;1.53;1;0;3;10692552
40.04;1;58.5;0;14;2009;7.21;0;0;2;6115679
21.6;1;84.7;1;29;1968;7.66;1;1;15;5810639
33.4;5;62.45;1;20;1951;8.89;0;0;23;6159060
26.29;1;53.99;1;30;1983;5.91;1;1;26;6351709
69.28;5;64.49;1;22;1966;13.06;0;1;20;11071769
62.79;2;73.49;0;9;2022;8.96;1;1;24;9906060
69.55;5;111.53;1;12;2004;12.47;0;1;29;12028626
50.87;4;49.49;0;9;2011;6.82;0;0;15;9377069
78.39;3;67.46;0;18;1989;3.31;0;0;16;11239273
63.47;3;70.72;0;10;2020;4.39;1;0;6;10460618
76.87;1;89.24;0;13;1994;8.41;0;0;29;9904835
78.14;5;49.07;0;8;2019;6.57;1;1;15;13665028
56.48;5;51.18;1;24;1975;16.35;0;1;18;9034609
71.61;1;31.97;0;15;1970;7.33;0;0;22;8449587
50.18;4;63.22;0;20;2023;7.64;0;1;14;9338149
35.61;1;52.75;1;27;1963;5.01;0;0;10;6033862
54.03;2;70.3;0;24;2014;12.94;1;1;1;7919776
34.04;4;50.82;0;22;1987;4.85;1;1;13;8358732
37.56;2;50.97;0;14;1990;8.19;0;1;27;7619058
41.96;3;39.79;0;16;2007;15.56;0;0;15;6791899
39.0;5;67.11;0;29;1967;10.57;0;0;3;7373992
78.2;1;10.0;0;17;1993;9.35;1;0;5;9700308
58.46;5;45.66;0;14;1969;9.38;1;0;1;9789731
50.98;3;68.15;1;28;1957;9.83;1;1;4;8287030
74.8;2;93.25;0;17;1952;0.37;1;1;22;11287146
15.0;3;60.78;0;10;1956;11.32;0;0;22;4266396
70.75;5;44.93;1;17;1951;2.66;1;1;3;11843574
74.76;1;70.81;1;11;2008;2.24;1;0;13;9880071
46.46;1;42.7;0;24;1985;10.73;0;1;4;6639326
34.06;5;29.22;0;18;1953;1.35;1;1;25;9631642
70.29;4;56.77;1;23;2016;16.96;1;1;27;9856772
44.93;2;34.66;1;19;1961;12.09;0;0;13;6819479
73.34;1;62.4;1;14;1966;6.28;0;1;7;9808838
73.67;5;88.87;0;8;2018;8.54;1;0;12;12039024
42.49;3;30.71;1;1;2021;3.05;0;0;6;8157951
34.31;5;74.21;0;9;2011;10.86;0;0;7;7906885
76.25;5;43.29;1;6;2004;4.68;0;0;7;12416224
66.53;4;65.18;1;4;1994;6.33;0;1;12;11272311
60.22;3;74.65;0;11;1965;3.72;1;0;30;8897793
64.88;5;48.98;1;18;1952;9.92;1;0;2;10431615
59.35;4;33.71;0;2;2021;9.61;1;1;24;11033497
73.06;2;60.15;1;1;2004;10.3;0;1;28;9209912
63.18;2;84.54;1;26;1989;0.59;1;1;6;10900067
26.81;3;70.33;1;13;1965;14.32;1;0;24;5530239
44.45;2;51.21;1;26;2015;9.61;1;1;6;8187569
115.83;5;48.78;0;28;1961;7.71;1;1;30;15233978
93.13;1;50.13;1;23;1996;1.82;1;1;8;12472422
77.29;1;34.86;1;1;1976;4.1;1;0;21;9120043
19.1;1;66.3;0;19;2016;16.58;1;1;10;4383109
66.62;4;51.48;0;26;1954;4.64;1;0;4;10005377
41.45;5;64.81;1;5;2004;10.2;1;1;4;9662215
35.32;2;91.77;0;22;1962;14.13;1;1;21;5777715
34.82;3;60.36;1;25;2023;5.95;1;0;19;7598392
38.09;5;10.0;0;6;1956;10.91;0;1;6;8861968
79.44;2;53.56;0;12;2018;10.47;1;1;24;11746294
59.51;3;30.98;0;1;1975;9.99;0;0;24;8697486
39.57;4;56.97;0;10;1956;11.84;1;0;30;7364657
76.63;2;44.41;1;16;1985;10.52;0;1;13;10458124
70.5;2;53.11;0;9;1979;3.24;1;1;6;12239190
69.17;3;55.66;0;30;1966;3.71;0;0;24;9878130
60.64;3;47.05;1;22;1991;6.28;0;1;12;9255635
28.23;4;58.85;0;15;1986;2.31;0;1;6;7204622
34.46;5;50.36;1;16;2022;8.63;1;1;29;9802113
87.08;3;54.37;1;12;1997;13.35;1;1;5;12178800
21.24;3;63.09;1;4;1995;8.38;1;1;25;6034455
66.53;5;77.48;0;30;1981;7.96;1;1;13;11782302
31.63;2;77.37;1;10;1993;2.37;1;0;29;7181647
72.62;2;31.62;1;17;2015;6.59;1;1;29;10666523
51.19;1;64.04;0;9;2016;11.79;1;0;14;7019260
59.92;5;82.69;1;18;1971;14.13;0;1;21;9227103
84.14;4;43.75;0;29;2022;17.33;0;1;19;11890200
58.7;3;58.68;1;21;2014;6.78;0;1;10;10101817
98.39;1;54.72;0;26;1982;6.79;0;0;5;10975690
57.76;5;46.44;1;5;2021;8.57;1;1;23;10875152
97.04;2;96.53;1;12;1951;15.46;0;0;22;10555317
46.53;4;70.09;1;1;1959;11.33;0;0;6;7940713
105.15;5;52.08;1;24;2005;9.73;1;0;8;14341071
44.24;5;65.55;1;26;2002;15.28;1;0;5;8182350
36.08;2;61.9;1;16;2022;15.08;0;1;6;6380460
54.01;5;33.85;0;13;1983;12.35;0;1;20;9319012
64.4;3;46.94;1;23;1960;2.18;1;0;2;9404785
38.54;5;59.18;1;3;1952;8.56;0;1;10;8566791
46.65;1;69.7;1;15;1979;12.59;0;1;11;6831883
50.02;1;76.78;0;15;1969;13.23;0;1;26;7203646
98.98;5;60.29;0;25;1953;11.7;1;1;9;13923978
71.45;1;46.37;0;15;1975;0.1;1;0;16;9966058
77.9;1;78.88;1;23;1957;1.91;1;1;5;10957662
66.91;1;60.94;0;7;1981;10.87;0;1;5;8881233
69.05;2;41.3;1;25;2005;6.25;1;1;27;11290206
39.31;2;59.98;0;1;1956;4.59;1;0;15;7286261
95.87;4;52.64;1;27;2006;6.89;0;1;21;14714741
83.83;2;85.15;1;4;2010;11.29;0;0;26;10940832
48.41;5;91.27;0;27;1999;6.77;1;0;17;9197052
49.01;2;66.67;0;24;1982;9.49;1;0;9;7546724
50.73;4;98.89;0;28;2022;11.63;0;1;12;9098079
55.35;3;73.33;0;25;1989;15.21;1;0;15;7544318
76.22;3;84.45;0;29;1962;8.68;0;1;29;11286179
65.49;1;78.96;0;24;1966;0.63;0;0;26;8943304
50.77;3;85.19;0;16;1997;9.91;0;1;17;9261002
72.04;2;88.58;1;20;1993;7.87;1;1;17;10790220
58.94;2;94.51;1;21;1993;10.9;0;1;7;8944118
48.09;4;67.11;0;8;1960;7.06;1;1;14;8706002
55.5;2;64.76;1;29;1965;4.3;0;0;1;8861383
92.99;5;36.03;0;23;2002;3.12;1;0;23;13682560
68.75;1;66.38;0;4;1988;4.19;0;1;21;9877136
42.79;5;77.42;1;28;2004;10.48;0;0;24;7710103
56.89;2;116.32;1;30;1961;13.78;1;0;16;7025617
30.87;3;91.53;0;15;1996;11.31;1;0;12;5926993
92.75;5;20.03;1;3;1999;9.75;1;0;10;13167451
60.0;3;76.89;1;8;1987;6.58;0;1;19;9790776
28.12;4;28.21;1;27;1997;6.77;0;0;13;6469929
44.04;3;81.7;1;14;1957;11.17;1;0;20;7305638
92.25;3;67.41;1;10;1954;7.28;0;0;1;10911931
38.13;1;40.28;0;11;1984;11.15;0;0;26;5766968
74.3;1;64.73;1;26;2024;6.09;1;0;10;10003269
58.04;3;38.54;0;1;1963;2.07;0;0;22;9070515
59.58;3;80.29;1;30;2020;4.26;1;0;29;9650718
53.6;5;76.45;0;9;2021;9.92;0;1;16;10463595
85.6;3;60.75;1;7;2006;8.27;1;1;12;12604671
92.14;2;44.88;1;21;2001;2.91;1;1;18;13433163
60.31;4;64.15;0;8;1994;16.95;1;0;4;9293751
57.95;2;61.69;0;11;1980;8.32;0;1;9;9353157
15.0;3;71.19;0;18;1972;8.31;0;1;8;5457133
60.16;2;83.82;1;9;1981;14.68;1;0;16;7592673
80.43;3;46.21;1;18;1956;2.67;1;1;6;11542385
17.7;4;95.72;1;19;1993;4.72;0;0;12;6360443
91.9;5;56.71;1;12;1952;10.78;1;1;27;13054281
56.74;2;39.51;0;30;1954;6.44;1;1;26;8795769
